round,global_step,s,bin,n,h_mean,beta_mean,w_mean,effective_w_mean,delta2_mean,u_norm_mean,dudt_norm_mean,hdudt_norm_mean
148,32560,0.506667,"[0.3,0.5)",1629,0.3868,1.0,0.004913,0.004913,390.8773,33.5224,33.4977,12.85
148,32560,0.506667,"[0.5,0.7)",559,0.572676,1.0,0.00541557,0.00541557,275.8769,33.3829,21.1473,11.9178
148,32560,0.506667,"[0.7,1.0)",51,0.747735,1.0,0.0051863,0.0051863,266.9085,32.7021,17.8532,13.3088
148,32560,0.506667,boundary(r=t),7012,0.0,1.0,0.0105008,0.0105008,120.2195,0.0,0.0,0.0
149,32780,0.503333,"[0.0,0.1)",1875,0.050228,1.0,0.01062726,0.01062726,125.2179,33.6312,31.4951,1.5409
149,32780,0.503333,"[0.1,0.3)",2990,0.192511,1.0,0.00787661,0.00787661,192.8667,33.7963,31.9972,6.2621
149,32780,0.503333,"[0.3,0.5)",1582,0.388392,1.0,0.00517551,0.00517551,360.9524,33.6815,31.9033,12.1954
149,32780,0.503333,"[0.5,0.7)",513,0.575173,1.0,0.00538535,0.00538535,277.6384,33.3203,20.7797,11.8319
149,32780,0.503333,"[0.7,1.0)",53,0.75752,1.0,0.00530955,0.00530955,252.6083,32.911,16.4984,12.4274
149,32780,0.503333,boundary(r=t),7012,0.0,1.0,0.01049546,0.01049546,120.6284,0.0,0.0,0.0
150,33000,0.5,"[0.0,0.1)",1821,0.048712,1.0,0.01100503,0.01100503,123.5159,33.7063,31.8266,1.5324
150,33000,0.5,"[0.1,0.3)",3014,0.193646,1.0,0.00780645,0.00780645,189.3223,33.878,31.7579,6.2214
150,33000,0.5,"[0.3,0.5)",1587,0.387648,1.0,0.00498133,0.00498133,375.1106,33.6227,32.065,12.308
150,33000,0.5,"[0.5,0.7)",545,0.576644,1.0,0.00546604,0.00546604,268.4485,33.4499,20.4987,11.6953
150,33000,0.5,"[0.7,1.0)",46,0.751808,1.0,0.00431499,0.00431499,300.4827,32.5333,17.4647,13.1219
150,33000,0.5,boundary(r=t),7012,0.0,1.0,0.01044577,0.01044577,121.8484,0.0,0.0,0.0
151,33220,0.496667,"[0.0,0.1)",1869,0.050699,1.0,0.01056454,0.01056454,126.7789,33.5893,31.5774,1.5788
151,33220,0.496667,"[0.1,0.3)",2923,0.193369,1.0,0.00764087,0.00764087,192.5898,33.8987,32.0488,6.2915
151,33220,0.496667,"[0.3,0.5)",1594,0.388508,1.0,0.0050189,0.0050189,361.6589,33.5384,31.9809,12.2703
151,33220,0.496667,"[0.5,0.7)",558,0.57384,1.0,0.00547174,0.00547174,289.8373,33.2093,20.8885,11.8296
151,33220,0.496667,"[0.7,1.0)",69,0.749443,1.0,0.00529886,0.00529886,299.4751,33.4876,18.2883,13.7734
151,33220,0.496667,boundary(r=t),7012,0.0,1.0,0.01044924,0.01044924,121.7656,0.0,0.0,0.0
152,33440,0.493333,"[0.0,0.1)",1902,0.04962,1.0,0.01071093,0.01071093,126.8841,33.6775,31.6731,1.519
152,33440,0.493333,"[0.1,0.3)",2880,0.19374,1.0,0.00768886,0.00768886,195.8046,33.7614,31.944,6.2704
152,33440,0.493333,"[0.3,0.5)",1645,0.386486,1.0,0.00508411,0.00508411,360.8815,33.6672,31.7019,12.1323
152,33440,0.493333,"[0.5,0.7)",530,0.575697,1.0,0.00562658,0.00562658,273.1129,33.3688,20.4428,11.6696
152,33440,0.493333,"[0.7,1.0)",56,0.753753,1.0,0.00533449,0.00533449,282.3061,33.4747,17.0894,12.8594
152,33440,0.493333,boundary(r=t),7012,0.0,1.0,0.01057578,0.01057578,119.68,0.0,0.0,0.0
153,33660,0.49,"[0.0,0.1)",1799,0.049437,1.0,0.01071452,0.01071452,126.5079,33.694,31.3251,1.5225
153,33660,0.49,"[0.1,0.3)",2991,0.194372,1.0,0.00767429,0.00767429,193.1024,33.7789,31.809,6.2777
153,33660,0.49,"[0.3,0.5)",1619,0.387719,1.0,0.00507374,0.00507374,359.8077,33.7964,32.1148,12.2988
153,33660,0.49,"[0.5,0.7)",548,0.572512,1.0,0.00538836,0.00538836,290.1632,33.3113,21.275,12.0699
153,33660,0.49,"[0.7,1.0)",56,0.760355,1.0,0.00508107,0.00508107,395.997,33.1994,19.2615,14.7961
153,33660,0.49,boundary(r=t),7012,0.0,1.0,0.0106049,0.0106049,120.4747,0.0,0.0,0.0
154,33880,0.486667,"[0.0,0.1)",1847,0.049744,1.0,0.01111795,0.01111795,122.9154,33.8196,31.2091,1.5442
154,33880,0.486667,"[0.1,0.3)",2966,0.193466,1.0,0.00762693,0.00762693,188.6418,33.7775,31.1503,6.077
154,33880,0.486667,"[0.3,0.5)",1570,0.386252,1.0,0.00507049,0.00507049,369.2913,33.7017,32.6855,12.4157
154,33880,0.486667,"[0.5,0.7)",573,0.574701,1.0,0.00533137,0.00533137,279.808,33.4791,21.0343,11.9588
154,33880,0.486667,"[0.7,1.0)",57,0.747203,1.0,0.00456405,0.00456405,352.8845,33.2522,19.0932,14.3661
154,33880,0.486667,boundary(r=t),7012,0.0,1.0,0.01038472,0.01038472,122.2695,0.0,0.0,0.0
155,34100,0.483333,"[0.0,0.1)",1796,0.049342,1.0,0.01074666,0.01074666,125.5261,33.6791,31.4077,1.5174
155,34100,0.483333,"[0.1,0.3)",3036,0.19292,1.0,0.00795972,0.00795972,184.8863,33.8414,30.9471,6.0432
155,34100,0.483333,"[0.3,0.5)",1629,0.387451,1.0,0.00525701,0.00525701,333.9376,33.6332,30.5458,11.6671
155,34100,0.483333,"[0.5,0.7)",495,0.578685,1.0,0.00541156,0.00541156,273.7071,33.5755,20.678,11.8553
155,34100,0.483333,"[0.7,1.0)",57,0.749174,1.0,0.00549682,0.00549682,366.705,33.4681,18.6303,14.038
155,34100,0.483333,boundary(r=t),7012,0.0,1.0,0.01067332,0.01067332,119.7923,0.0,0.0,0.0
156,34320,0.48,"[0.0,0.1)",1866,0.050133,1.0,0.01093274,0.01093274,124.4885,33.7382,31.4332,1.5604
156,34320,0.48,"[0.1,0.3)",2956,0.192643,1.0,0.00782842,0.00782842,194.0434,33.7773,32.0117,6.2838
156,34320,0.48,"[0.3,0.5)",1574,0.386081,1.0,0.0051531,0.0051531,347.1271,33.5439,31.2971,11.9851
156,34320,0.48,"[0.5,0.7)",552,0.575459,1.0,0.00540456,0.00540456,314.1194,33.4045,21.8412,12.3475
156,34320,0.48,"[0.7,1.0)",65,0.746046,1.0,0.00530453,0.00530453,240.9304,33.1932,15.8121,11.8291
156,34320,0.48,boundary(r=t),7012,0.0,1.0,0.01064711,0.01064711,120.192,0.0,0.0,0.0
157,34540,0.476667,"[0.0,0.1)",1909,0.049833,1.0,0.0109088,0.0109088,125.1403,33.7284,31.0527,1.5166
157,34540,0.476667,"[0.1,0.3)",2901,0.194003,1.0,0.00766618,0.00766618,195.6533,33.7935,32.2921,6.3615
157,34540,0.476667,"[0.3,0.5)",1630,0.386778,1.0,0.00511408,0.00511408,369.6053,33.5754,32.6812,12.4713
157,34540,0.476667,"[0.5,0.7)",511,0.574229,1.0,0.00543971,0.00543971,277.1292,33.4882,20.923,11.9015
157,34540,0.476667,"[0.7,1.0)",62,0.742321,1.0,0.00529507,0.00529507,322.4807,32.7931,17.9423,13.3737
157,34540,0.476667,boundary(r=t),7012,0.0,1.0,0.01057128,0.01057128,120.2555,0.0,0.0,0.0
158,34760,0.473333,"[0.0,0.1)",1819,0.047609,1.0,0.01068939,0.01068939,125.2132,33.652,31.1423,1.439
158,34760,0.473333,"[0.1,0.3)",2970,0.193131,1.0,0.00781287,0.00781287,190.6212,33.8763,31.3891,6.1381
158,34760,0.473333,"[0.3,0.5)",1616,0.386177,1.0,0.00494797,0.00494797,374.337,33.6252,32.9955,12.5743
158,34760,0.473333,"[0.5,0.7)",547,0.576812,1.0,0.00550019,0.00550019,256.2406,33.4903,20.054,11.4557
158,34760,0.473333,"[0.7,1.0)",61,0.7461,1.0,0.00482341,0.00482341,275.3125,33.5224,16.9958,12.7062
158,34760,0.473333,boundary(r=t),7012,0.0,1.0,0.01060593,0.01060593,119.7668,0.0,0.0,0.0
159,34980,0.47,"[0.0,0.1)",1886,0.04913,1.0,0.01089447,0.01089447,124.5147,33.5936,31.3837,1.5159
159,34980,0.47,"[0.1,0.3)",2918,0.191809,1.0,0.00787216,0.00787216,195.2747,33.7761,32.1429,6.2713
159,34980,0.47,"[0.3,0.5)",1611,0.387482,1.0,0.00510984,0.00510984,377.8082,33.712,32.546,12.4659
159,34980,0.47,"[0.5,0.7)",535,0.574337,1.0,0.00562917,0.00562917,338.9645,33.5406,21.5919,12.2562
159,34980,0.47,"[0.7,1.0)",63,0.740826,1.0,0.00542456,0.00542456,273.7546,32.457,16.9977,12.6389
159,34980,0.47,boundary(r=t),7012,0.0,1.0,0.01051995,0.01051995,120.5916,0.0,0.0,0.0
160,35200,0.466667,"[0.0,0.1)",1828,0.048257,1.0,0.01105993,0.01105993,121.3351,33.7053,31.3971,1.5156
160,35200,0.466667,"[0.1,0.3)",2959,0.191717,1.0,0.00776324,0.00776324,188.2348,33.7554,31.4478,6.0857
160,35200,0.466667,"[0.3,0.5)",1648,0.387923,1.0,0.00503245,0.00503245,371.2666,33.6266,32.35,12.3828
160,35200,0.466667,"[0.5,0.7)",526,0.577194,1.0,0.0055049,0.0055049,287.6298,33.3547,21.2772,12.1735
160,35200,0.466667,"[0.7,1.0)",52,0.747664,1.0,0.00482193,0.00482193,380.4158,33.1701,19.0995,14.3293
160,35200,0.466667,boundary(r=t),7012,0.0,1.0,0.01054507,0.01054507,120.2466,0.0,0.0,0.0
161,35420,0.463333,"[0.0,0.1)",1828,0.050229,1.0,0.01108305,0.01108305,124.1759,33.6803,30.9812,1.5373
161,35420,0.463333,"[0.1,0.3)",2918,0.192633,1.0,0.0077837,0.0077837,194.1844,33.7955,32.2265,6.3381
161,35420,0.463333,"[0.3,0.5)",1677,0.386586,1.0,0.0050884,0.0050884,361.9383,33.5837,31.9632,12.2148
161,35420,0.463333,"[0.5,0.7)",544,0.573138,1.0,0.00523833,0.00523833,305.2685,33.6212,21.8769,12.3499
161,35420,0.463333,"[0.7,1.0)",46,0.748088,1.0,0.00539566,0.00539566,251.6121,33.4762,16.4474,12.2931
161,35420,0.463333,boundary(r=t),7012,0.0,1.0,0.01065751,0.01065751,118.9322,0.0,0.0,0.0
162,35640,0.46,"[0.0,0.1)",1903,0.049082,1.0,0.01075561,0.01075561,127.294,33.6256,32.2461,1.58
162,35640,0.46,"[0.1,0.3)",2991,0.191731,1.0,0.00791439,0.00791439,187.5701,33.7463,31.9448,6.1769
162,35640,0.46,"[0.3,0.5)",1530,0.387216,1.0,0.00509902,0.00509902,359.0716,33.6785,31.9127,12.2126
162,35640,0.46,"[0.5,0.7)",533,0.579754,1.0,0.00538008,0.00538008,270.6257,33.38,20.6553,11.8875
162,35640,0.46,"[0.7,1.0)",56,0.738915,1.0,0.00562255,0.00562255,215.4479,33.4927,15.9385,11.7744
162,35640,0.46,boundary(r=t),7012,0.0,1.0,0.01052887,0.01052887,120.4467,0.0,0.0,0.0
163,35860,0.456667,"[0.0,0.1)",1845,0.04868,1.0,0.01075139,0.01075139,124.2748,33.6994,31.5721,1.5048
163,35860,0.456667,"[0.1,0.3)",3031,0.194406,1.0,0.00781914,0.00781914,192.1231,33.7827,32.0695,6.307
163,35860,0.456667,"[0.3,0.5)",1531,0.386644,1.0,0.00499789,0.00499789,379.9984,33.6299,32.6528,12.5013
163,35860,0.456667,"[0.5,0.7)",539,0.576095,1.0,0.00546971,0.00546971,279.2402,33.6181,20.957,11.9438
163,35860,0.456667,"[0.7,1.0)",67,0.753294,1.0,0.00567583,0.00567583,225.1178,32.8547,15.5642,11.7442
163,35860,0.456667,boundary(r=t),7012,0.0,1.0,0.0106135,0.0106135,119.6227,0.0,0.0,0.0
164,36080,0.453333,"[0.0,0.1)",1862,0.047702,1.0,0.01108229,0.01108229,122.0633,33.8076,30.5292,1.4343
164,36080,0.453333,"[0.1,0.3)",2985,0.189944,1.0,0.00795884,0.00795884,187.1012,33.8546,31.8196,6.1262
164,36080,0.453333,"[0.3,0.5)",1610,0.387272,1.0,0.00515823,0.00515823,378.5527,33.7465,32.2485,12.3648
164,36080,0.453333,"[0.5,0.7)",495,0.573466,1.0,0.00551977,0.00551977,277.6716,33.4195,20.9939,11.9271
164,36080,0.453333,"[0.7,1.0)",61,0.757286,1.0,0.00496963,0.00496963,333.3557,33.1578,17.8837,13.4606
164,36080,0.453333,boundary(r=t),7012,0.0,1.0,0.01059414,0.01059414,119.4297,0.0,0.0,0.0
165,36300,0.45,"[0.0,0.1)",1813,0.049628,1.0,0.01094413,0.01094413,124.957,33.7009,31.2048,1.537
165,36300,0.45,"[0.1,0.3)",2926,0.194003,1.0,0.00779383,0.00779383,193.8672,33.8577,32.0936,6.3385
165,36300,0.45,"[0.3,0.5)",1664,0.385582,1.0,0.00509962,0.00509962,387.6968,33.7791,33.2076,12.6234
165,36300,0.45,"[0.5,0.7)",557,0.577384,1.0,0.00564473,0.00564473,266.1166,33.3871,20.0957,11.4974
165,36300,0.45,"[0.7,1.0)",53,0.760678,1.0,0.00523039,0.00523039,282.1339,32.6501,17.7946,13.4786
165,36300,0.45,boundary(r=t),7012,0.0,1.0,0.01060451,0.01060451,119.9956,0.0,0.0,0.0
166,36520,0.446667,"[0.0,0.1)",1858,0.048078,1.0,0.01085972,0.01085972,123.8013,33.6662,30.8825,1.4561
166,36520,0.446667,"[0.1,0.3)",2917,0.193874,1.0,0.00783833,0.00783833,191.9495,33.8612,31.839,6.2742
166,36520,0.446667,"[0.3,0.5)",1627,0.385769,1.0,0.0050938,0.0050938,374.7433,33.7379,32.7453,12.5114
166,36520,0.446667,"[0.5,0.7)",543,0.577613,1.0,0.0055123,0.0055123,327.3954,33.6548,22.0327,12.5634
166,36520,0.446667,"[0.7,1.0)",68,0.748402,1.0,0.00507875,0.00507875,318.4317,33.7038,18.9328,14.2098
166,36520,0.446667,boundary(r=t),7012,0.0,1.0,0.01065893,0.01065893,119.5485,0.0,0.0,0.0
167,36740,0.443333,"[0.0,0.1)",1856,0.04875,1.0,0.01073421,0.01073421,125.511,33.6241,31.3206,1.4883
167,36740,0.443333,"[0.1,0.3)",2949,0.194611,1.0,0.00792945,0.00792945,190.5648,33.875,31.4676,6.234
167,36740,0.443333,"[0.3,0.5)",1612,0.384555,1.0,0.00515222,0.00515222,373.3625,33.491,32.6466,12.3291
167,36740,0.443333,"[0.5,0.7)",536,0.573303,1.0,0.00552837,0.00552837,269.8261,33.3677,20.7324,11.777
167,36740,0.443333,"[0.7,1.0)",60,0.755464,1.0,0.00562409,0.00562409,254.4724,32.6689,16.8109,12.6705
167,36740,0.443333,boundary(r=t),7012,0.0,1.0,0.01080799,0.01080799,118.619,0.0,0.0,0.0
168,36960,0.44,"[0.0,0.1)",1802,0.049655,1.0,0.01107161,0.01107161,122.0059,33.7072,30.7921,1.5082
168,36960,0.44,"[0.1,0.3)",3052,0.192212,1.0,0.00791805,0.00791805,192.2932,33.813,32.1111,6.2745
168,36960,0.44,"[0.3,0.5)",1578,0.385798,1.0,0.00502034,0.00502034,370.859,33.6015,32.5853,12.4375
168,36960,0.44,"[0.5,0.7)",525,0.572536,1.0,0.00528961,0.00528961,299.3662,33.5253,21.8386,12.4107
168,36960,0.44,"[0.7,1.0)",56,0.739393,1.0,0.00526961,0.00526961,311.9258,33.7883,19.4169,14.433
168,36960,0.44,boundary(r=t),7012,0.0,1.0,0.01053098,0.01053098,120.3019,0.0,0.0,0.0
169,37180,0.436667,"[0.0,0.1)",1855,0.049076,1.0,0.01115948,0.01115948,124.265,33.8187,30.4641,1.4742
169,37180,0.436667,"[0.1,0.3)",2981,0.193121,1.0,0.00777842,0.00777842,191.682,33.8549,32.0073,6.2728
169,37180,0.436667,"[0.3,0.5)",1568,0.385265,1.0,0.00499427,0.00499427,359.9673,33.791,32.4121,12.3018
169,37180,0.436667,"[0.5,0.7)",537,0.574168,1.0,0.00541895,0.00541895,315.1161,33.5492,21.855,12.4078
169,37180,0.436667,"[0.7,1.0)",72,0.751022,1.0,0.00543142,0.00543142,304.4479,32.9011,17.0542,12.9371
169,37180,0.436667,boundary(r=t),7012,0.0,1.0,0.01064179,0.01064179,119.6036,0.0,0.0,0.0
170,37400,0.433333,"[0.0,0.1)",1831,0.049859,1.0,0.01111782,0.01111782,122.1223,33.7812,30.5241,1.5174
170,37400,0.433333,"[0.1,0.3)",2893,0.193918,1.0,0.00774636,0.00774636,195.1684,33.8816,32.5509,6.4115
170,37400,0.433333,"[0.3,0.5)",1699,0.384775,1.0,0.00495366,0.00495366,366.5812,33.6216,32.7751,12.4289
170,37400,0.433333,"[0.5,0.7)",532,0.574919,1.0,0.00543323,0.00543323,272.1635,33.2898,20.5415,11.7161
170,37400,0.433333,"[0.7,1.0)",58,0.743072,1.0,0.0048151,0.0048151,264.2967,33.3781,16.9047,12.5759
170,37400,0.433333,boundary(r=t),7012,0.0,1.0,0.0107648,0.0107648,119.4429,0.0,0.0,0.0
171,37620,0.43,"[0.0,0.1)",1962,0.047711,1.0,0.0111002,0.0111002,123.4942,33.6172,31.2408,1.443
171,37620,0.43,"[0.1,0.3)",2898,0.191927,1.0,0.00801231,0.00801231,189.4681,33.8227,31.6182,6.1529
171,37620,0.43,"[0.3,0.5)",1588,0.385597,1.0,0.00508621,0.00508621,339.6959,33.586,31.425,11.9314
171,37620,0.43,"[0.5,0.7)",493,0.57604,1.0,0.00544869,0.00544869,274.1601,33.7097,20.6681,11.7743
171,37620,0.43,"[0.7,1.0)",72,0.748243,1.0,0.00565064,0.00565064,249.7447,33.1432,16.1684,12.1095
171,37620,0.43,boundary(r=t),7012,0.0,1.0,0.0106985,0.0106985,118.4228,0.0,0.0,0.0
172,37840,0.426667,"[0.0,0.1)",1781,0.049932,1.0,0.01127518,0.01127518,121.6225,33.7949,31.0515,1.5324
172,37840,0.426667,"[0.1,0.3)",3041,0.191126,1.0,0.00792363,0.00792363,189.5097,33.8084,31.6076,6.1422
172,37840,0.426667,"[0.3,0.5)",1587,0.38511,1.0,0.00512591,0.00512591,374.6172,33.7039,32.7435,12.4873
172,37840,0.426667,"[0.5,0.7)",540,0.573942,1.0,0.00539666,0.00539666,296.7563,33.6231,21.508,12.2272
172,37840,0.426667,"[0.7,1.0)",64,0.749576,1.0,0.00502027,0.00502027,337.43,32.8792,18.2635,13.769
172,37840,0.426667,boundary(r=t),7012,0.0,1.0,0.01079611,0.01079611,119.0052,0.0,0.0,0.0
173,38060,0.423333,"[0.0,0.1)",1823,0.049243,1.0,0.01134425,0.01134425,121.9076,33.7043,30.0576,1.4609
173,38060,0.423333,"[0.1,0.3)",2906,0.192302,1.0,0.00786341,0.00786341,191.403,33.7457,31.8536,6.2198
173,38060,0.423333,"[0.3,0.5)",1696,0.387775,1.0,0.00515041,0.00515041,343.8258,33.6476,31.4079,12.053
173,38060,0.423333,"[0.5,0.7)",526,0.571811,1.0,0.00540715,0.00540715,285.862,33.5523,21.1006,11.9517
173,38060,0.423333,"[0.7,1.0)",62,0.752983,1.0,0.00529972,0.00529972,259.1681,32.9639,16.8312,12.6443
173,38060,0.423333,boundary(r=t),7012,0.0,1.0,0.01076463,0.01076463,117.7317,0.0,0.0,0.0
174,38280,0.42,"[0.0,0.1)",1843,0.04957,1.0,0.01110656,0.01110656,123.2936,33.7844,30.4833,1.4729
174,38280,0.42,"[0.1,0.3)",2956,0.192522,1.0,0.00795669,0.00795669,189.7687,33.6502,31.3564,6.1525
174,38280,0.42,"[0.3,0.5)",1622,0.388251,1.0,0.00512714,0.00512714,352.1672,33.6803,31.6179,12.1301
174,38280,0.42,"[0.5,0.7)",529,0.573638,1.0,0.00544393,0.00544393,295.9986,33.4093,21.3679,12.1037
174,38280,0.42,"[0.7,1.0)",63,0.747249,1.0,0.0048828,0.0048828,352.9852,33.3948,19.2556,14.4043
174,38280,0.42,boundary(r=t),7012,0.0,1.0,0.01083026,0.01083026,119.7032,0.0,0.0,0.0
175,38500,0.416667,"[0.0,0.1)",1818,0.049765,1.0,0.01133017,0.01133017,122.0707,33.7568,30.9984,1.5193
175,38500,0.416667,"[0.1,0.3)",3044,0.193821,1.0,0.00774536,0.00774536,192.5276,33.7976,32.1753,6.3602
175,38500,0.416667,"[0.3,0.5)",1546,0.385964,1.0,0.00507633,0.00507633,350.7308,33.6926,32.1497,12.2423
175,38500,0.416667,"[0.5,0.7)",530,0.57141,1.0,0.00522284,0.00522284,301.8673,33.4258,22.1141,12.4836
175,38500,0.416667,"[0.7,1.0)",75,0.754866,1.0,0.00461389,0.00461389,339.5844,33.6386,19.7366,14.9294
175,38500,0.416667,boundary(r=t),7012,0.0,1.0,0.01079471,0.01079471,118.9943,0.0,0.0,0.0
176,38720,0.413333,"[0.0,0.1)",1787,0.050265,1.0,0.01093863,0.01093863,125.1692,33.6364,31.3652,1.569
176,38720,0.413333,"[0.1,0.3)",3008,0.191098,1.0,0.00801586,0.00801586,193.4641,33.8692,32.5355,6.3182
176,38720,0.413333,"[0.3,0.5)",1633,0.386044,1.0,0.00524659,0.00524659,368.3994,33.6451,32.6229,12.4215
176,38720,0.413333,"[0.5,0.7)",530,0.577516,1.0,0.00529513,0.00529513,311.4218,33.1948,21.7994,12.4289
176,38720,0.413333,"[0.7,1.0)",55,0.746579,1.0,0.00568016,0.00568016,245.0734,33.421,16.6426,12.4334
176,38720,0.413333,boundary(r=t),7012,0.0,1.0,0.01082813,0.01082813,117.6644,0.0,0.0,0.0
177,38940,0.41,"[0.0,0.1)",1840,0.049031,1.0,0.01105357,0.01105357,124.9446,33.6235,31.7234,1.5191
177,38940,0.41,"[0.1,0.3)",2991,0.193106,1.0,0.00790976,0.00790976,190.8816,33.8148,31.9736,6.2797
177,38940,0.41,"[0.3,0.5)",1605,0.385528,1.0,0.00495018,0.00495018,379.5478,33.6734,33.1232,12.6128
177,38940,0.41,"[0.5,0.7)",517,0.572178,1.0,0.00528555,0.00528555,293.635,33.6009,21.8753,12.4005
177,38940,0.41,"[0.7,1.0)",60,0.756956,1.0,0.00443414,0.00443414,392.1177,32.8204,20.2177,15.3332
177,38940,0.41,boundary(r=t),7012,0.0,1.0,0.01079608,0.01079608,117.7814,0.0,0.0,0.0
178,39160,0.406667,"[0.0,0.1)",1843,0.049668,1.0,0.01116594,0.01116594,124.705,33.7555,30.8925,1.4983
178,39160,0.406667,"[0.1,0.3)",3011,0.193399,1.0,0.00799444,0.00799444,188.3471,33.9114,31.7486,6.2206
178,39160,0.406667,"[0.3,0.5)",1558,0.385365,1.0,0.00512288,0.00512288,361.0086,33.6929,32.3567,12.2989
178,39160,0.406667,"[0.5,0.7)",550,0.573179,1.0,0.00542228,0.00542228,287.3528,33.3931,21.4975,12.1749
178,39160,0.406667,"[0.7,1.0)",51,0.749739,1.0,0.00456974,0.00456974,363.3527,33.5683,19.6267,14.7667
178,39160,0.406667,boundary(r=t),7012,0.0,1.0,0.01075626,0.01075626,118.67,0.0,0.0,0.0
179,39380,0.403333,"[0.0,0.1)",1847,0.049741,1.0,0.0109202,0.0109202,123.3587,33.6936,31.6109,1.5665
179,39380,0.403333,"[0.1,0.3)",2924,0.193806,1.0,0.00795287,0.00795287,194.8207,33.8267,32.2374,6.3226
179,39380,0.403333,"[0.3,0.5)",1668,0.384464,1.0,0.00521293,0.00521293,365.6259,33.8224,32.4727,12.2882
179,39380,0.403333,"[0.5,0.7)",522,0.573648,1.0,0.00522004,0.00522004,311.534,33.5474,22.0871,12.4857
179,39380,0.403333,"[0.7,1.0)",52,0.740161,1.0,0.00528334,0.00528334,272.7948,33.3363,18.134,13.4927
179,39380,0.403333,boundary(r=t),7012,0.0,1.0,0.0107571,0.0107571,117.8736,0.0,0.0,0.0
180,39600,0.4,"[0.0,0.1)",1909,0.049264,1.0,0.01124601,0.01124601,121.5643,33.782,30.9983,1.4748
180,39600,0.4,"[0.1,0.3)",2927,0.192691,1.0,0.00796239,0.00796239,192.0868,33.8221,32.0302,6.2879
180,39600,0.4,"[0.3,0.5)",1572,0.387966,1.0,0.00502021,0.00502021,386.9836,33.7421,33.2804,12.7998
180,39600,0.4,"[0.5,0.7)",533,0.57558,1.0,0.00548307,0.00548307,310.2512,33.4954,22.1899,12.5684
180,39600,0.4,"[0.7,1.0)",72,0.742816,1.0,0.00468999,0.00468999,385.8003,33.248,19.5074,14.6127
180,39600,0.4,boundary(r=t),7012,0.0,1.0,0.01084996,0.01084996,117.5773,0.0,0.0,0.0
181,39820,0.396667,"[0.0,0.1)",1842,0.049134,1.0,0.0112279,0.0112279,120.4709,33.8037,30.0601,1.4371
181,39820,0.396667,"[0.1,0.3)",2958,0.191981,1.0,0.00796842,0.00796842,188.2056,33.8821,32.0581,6.2279
181,39820,0.396667,"[0.3,0.5)",1653,0.386105,1.0,0.00521386,0.00521386,360.5357,33.679,32.0435,12.2362
181,39820,0.396667,"[0.5,0.7)",501,0.576116,1.0,0.00547522,0.00547522,293.9889,33.4519,21.5675,12.3028
181,39820,0.396667,"[0.7,1.0)",59,0.755227,1.0,0.00472734,0.00472734,319.7299,33.3669,18.1989,13.7166
181,39820,0.396667,boundary(r=t),7012,0.0,1.0,0.01079071,0.01079071,118.6487,0.0,0.0,0.0
182,40040,0.393333,"[0.0,0.1)",1875,0.049492,1.0,0.01111437,0.01111437,122.9975,33.6669,31.4285,1.5264
182,40040,0.393333,"[0.1,0.3)",2944,0.193689,1.0,0.00792217,0.00792217,197.9936,33.8305,32.8957,6.4741
182,40040,0.393333,"[0.3,0.5)",1608,0.386022,1.0,0.00517944,0.00517944,383.21,33.6945,32.8196,12.5187
182,40040,0.393333,"[0.5,0.7)",527,0.573897,1.0,0.00539996,0.00539996,295.8228,33.4711,21.8365,12.4129
182,40040,0.393333,"[0.7,1.0)",59,0.752097,1.0,0.00472078,0.00472078,332.2685,33.7632,20.1556,15.1294
182,40040,0.393333,boundary(r=t),7012,0.0,1.0,0.01081949,0.01081949,117.6833,0.0,0.0,0.0
183,40260,0.39,"[0.0,0.1)",1776,0.050614,1.0,0.01103836,0.01103836,124.5981,33.5397,30.1287,1.4845
183,40260,0.39,"[0.1,0.3)",2961,0.193835,1.0,0.00791055,0.00791055,190.2299,33.862,31.2333,6.163
183,40260,0.39,"[0.3,0.5)",1705,0.386991,1.0,0.00518071,0.00518071,362.789,33.6578,32.1506,12.2835
183,40260,0.39,"[0.5,0.7)",508,0.579418,1.0,0.00548804,0.00548804,276.5264,33.6116,20.7949,11.9306
183,40260,0.39,"[0.7,1.0)",63,0.748303,1.0,0.00487493,0.00487493,519.2015,32.7827,19.2934,14.5915
183,40260,0.39,boundary(r=t),7012,0.0,1.0,0.01098054,0.01098054,117.1528,0.0,0.0,0.0
184,40480,0.386667,"[0.0,0.1)",1825,0.050257,1.0,0.01111711,0.01111711,122.8797,33.7347,30.5395,1.526
184,40480,0.386667,"[0.1,0.3)",2967,0.193175,1.0,0.00782196,0.00782196,187.0767,33.8479,31.6953,6.171
184,40480,0.386667,"[0.3,0.5)",1605,0.387685,1.0,0.00509306,0.00509306,394.2736,33.7436,32.9582,12.6799
184,40480,0.386667,"[0.5,0.7)",565,0.576797,1.0,0.00545009,0.00545009,324.5793,33.322,21.5987,12.3374
184,40480,0.386667,"[0.7,1.0)",51,0.759606,1.0,0.00511022,0.00511022,349.0977,32.7255,18.8125,14.3564
184,40480,0.386667,boundary(r=t),7012,0.0,1.0,0.01103015,0.01103015,116.3347,0.0,0.0,0.0
185,40700,0.383333,"[0.0,0.1)",1830,0.050108,1.0,0.01098894,0.01098894,124.5918,33.6724,31.9297,1.5728
