model,B,n_cal,subset,UCB_K,UCB_S,UCB_cal_mean,UCB_cal_ucb,UCB_heldout_risk,UCB_regret,UCB_near_optimal,UCB_heldout_micro_risk,ERM_K,ERM_S,ERM_cal_mean,ERM_cal_ucb,ERM_heldout_risk,ERM_regret,ERM_near_optimal,ERM_heldout_micro_risk,oracle_K,oracle_S,oracle_risk,fullval_heldout_risk,regret_pure_width,regret_pure_depth,regret_balanced,regret_historical,regret_fullval
iMF,16,50,84,8,2,6.252762,7.386947,6.455138,0.0,True,6.451333,8,2,6.252762,7.386947,6.455138,0.0,True,6.451333,8,2,6.455138,6.455138,0.246167,1.988094,0.639595,0.0,0.0
iMF,16,50,85,8,2,6.73817,8.184449,6.353589,0.0,True,6.365321,8,2,6.73817,8.184449,6.353589,0.0,True,6.365321,8,2,6.353589,6.353589,0.223515,1.976127,0.587788,0.0,0.0
iMF,16,50,86,8,2,6.12347,7.298274,6.482187,0.0,True,6.492255,8,2,6.12347,7.298274,6.482187,0.0,True,6.492255,8,2,6.482187,6.482187,0.245491,1.990381,0.574265,0.0,0.0
iMF,16,50,87,8,2,5.237553,6.083036,6.667525,0.0,True,6.656105,8,2,5.237553,6.083036,6.667525,0.0,True,6.656105,8,2,6.667525,6.667525,0.258461,1.99953,0.620283,0.0,0.0
iMF,16,50,88,8,2,5.327724,6.110884,6.648661,0.0,True,6.629773,8,2,5.327724,6.110884,6.648661,0.0,True,6.629773,8,2,6.648661,6.648661,0.243807,2.053989,0.604532,0.0,0.0
iMF,16,50,89,8,2,6.79636,7.870757,6.341415,0.0,True,6.302501,8,2,6.79636,7.870757,6.341415,0.0,True,6.302501,8,2,6.341415,6.341415,0.196942,1.8024,0.522039,0.0,0.0
iMF,16,50,90,8,2,7.368334,8.85358,6.221755,0.0,True,6.218191,8,2,7.368334,8.85358,6.221755,0.0,True,6.218191,8,2,6.221755,6.221755,0.252726,2.115296,0.624667,0.0,0.0
iMF,16,50,91,16,1,7.989117,9.493098,6.393924,0.332681,False,6.358556,16,1,7.989117,9.493098,6.393924,0.332681,False,6.358556,8,2,6.061244,6.061244,0.332681,1.987944,0.593763,0.0,0.0
iMF,16,50,92,8,2,6.625716,7.901951,6.377114,0.0,True,6.371594,8,2,6.625716,7.901951,6.377114,0.0,True,6.371594,8,2,6.377114,6.377114,0.205586,2.051997,0.558676,0.0,0.0
iMF,16,50,93,8,2,6.338264,7.378682,6.437251,0.0,True,6.363765,8,2,6.338264,7.378682,6.437251,0.0,True,6.363765,8,2,6.437251,6.437251,0.276527,1.870178,0.563823,0.0,0.0
iMF,16,50,94,8,2,6.083681,7.122234,6.490511,0.0,True,6.527943,8,2,6.083681,7.122234,6.490511,0.0,True,6.527943,8,2,6.490511,6.490511,0.281136,1.928158,0.58611,0.0,0.0
iMF,16,50,95,8,2,7.719892,9.332957,6.148207,0.0,True,6.161049,8,2,7.719892,9.332957,6.148207,0.0,True,6.161049,8,2,6.148207,6.148207,0.223725,1.955096,0.474213,0.0,0.0
iMF,16,50,96,8,2,6.382193,7.602145,6.428061,0.0,True,6.449008,8,2,6.382193,7.602145,6.428061,0.0,True,6.449008,8,2,6.428061,6.428061,0.193516,2.011046,0.584844,0.0,0.0
iMF,16,50,97,8,2,6.52806,7.649206,6.397545,0.0,True,6.39839,8,2,6.52806,7.649206,6.397545,0.0,True,6.39839,8,2,6.397545,6.397545,0.147593,1.958874,0.5059,0.0,0.0
iMF,16,50,98,8,2,6.31095,7.637582,6.442965,0.0,True,6.447039,8,2,6.31095,7.637582,6.442965,0.0,True,6.447039,8,2,6.442965,6.442965,0.160979,1.983906,0.530481,0.0,0.0
iMF,16,50,99,8,2,6.276532,7.541692,6.450166,0.0,True,6.437098,8,2,6.276532,7.541692,6.450166,0.0,True,6.437098,8,2,6.450166,6.450166,0.259083,1.902485,0.630415,0.0,0.0
iMF,16,50,100,8,2,5.257361,6.019487,6.663381,0.0,True,6.641444,8,2,5.257361,6.019487,6.663381,0.0,True,6.641444,8,2,6.663381,6.663381,0.240952,1.886991,0.578379,0.0,0.0
iMF,16,50,101,16,1,6.895939,8.125539,6.622623,0.323349,False,6.581737,16,1,6.895939,8.125539,6.622623,0.323349,False,6.581737,8,2,6.299273,6.299273,0.323349,2.081837,0.658149,0.0,0.0
iMF,16,50,102,8,2,6.142414,7.092625,6.478224,0.0,True,6.480696,8,2,6.142414,7.092625,6.478224,0.0,True,6.480696,8,2,6.478224,6.478224,0.288843,1.951594,0.60061,0.0,0.0
iMF,16,50,103,8,2,6.340618,7.499304,6.436758,0.0,True,6.441115,8,2,6.340618,7.499304,6.436758,0.0,True,6.441115,8,2,6.436758,6.436758,0.245703,1.835617,0.556387,0.0,0.0
iMF,16,50,104,16,1,6.233724,7.384258,6.761161,0.315854,False,6.725258,16,1,6.233724,7.384258,6.761161,0.315854,False,6.725258,8,2,6.445307,6.445307,0.315854,2.009222,0.608437,0.0,0.0
iMF,16,50,105,8,2,7.611306,8.963696,6.170924,0.0,True,6.166908,8,2,7.611306,8.963696,6.170924,0.0,True,6.166908,8,2,6.170924,6.170924,0.253667,2.059972,0.521726,0.0,0.0
iMF,16,50,106,8,2,7.165318,8.630612,6.264227,0.0,True,6.262084,8,2,7.165318,8.630612,6.264227,0.0,True,6.262084,8,2,6.264227,6.264227,0.247456,1.86989,0.582217,0.0,0.0
iMF,16,50,107,8,2,5.958336,7.122305,6.516734,0.0,True,6.511259,8,2,5.958336,7.122305,6.516734,0.0,True,6.511259,8,2,6.516734,6.516734,0.22689,1.88209,0.563123,0.0,0.0
iMF,16,50,108,8,2,7.215291,8.582883,6.253772,0.0,True,6.186499,8,2,7.215291,8.582883,6.253772,0.0,True,6.186499,8,2,6.253772,6.253772,0.21396,1.937019,0.577388,0.0,0.0
iMF,16,50,109,8,2,5.165822,6.006491,6.682532,0.0,True,6.661976,8,2,5.165822,6.006491,6.682532,0.0,True,6.661976,8,2,6.682532,6.682532,0.211557,1.871422,0.597354,0.0,0.0
iMF,16,50,110,8,2,6.140941,7.076355,6.478532,0.0,True,6.475698,8,2,6.140941,7.076355,6.478532,0.0,True,6.475698,8,2,6.478532,6.478532,0.200085,2.118539,0.638465,0.0,0.0
iMF,16,50,111,8,2,6.266307,7.33074,6.452305,0.0,True,6.423102,8,2,6.266307,7.33074,6.452305,0.0,True,6.423102,8,2,6.452305,6.452305,0.214229,1.971969,0.593371,0.0,0.0
iMF,16,50,112,8,2,5.656309,6.584913,6.579919,0.0,True,6.567019,8,2,5.656309,6.584913,6.579919,0.0,True,6.567019,8,2,6.579919,6.579919,0.27797,1.992852,0.553169,0.0,0.0
iMF,16,50,113,8,2,7.046541,8.434868,6.289076,0.0,True,6.279467,8,2,7.046541,8.434868,6.289076,0.0,True,6.279467,8,2,6.289076,6.289076,0.165406,2.039632,0.620671,0.0,0.0
iMF,16,50,114,8,2,6.101106,7.285369,6.486866,0.0,True,6.445055,8,2,6.101106,7.285369,6.486866,0.0,True,6.445055,8,2,6.486866,6.486866,0.196774,1.920372,0.598221,0.0,0.0
iMF,16,50,115,8,2,8.062817,9.510516,6.076466,0.0,True,6.085746,8,2,8.062817,9.510516,6.076466,0.0,True,6.085746,8,2,6.076466,6.076466,0.271397,1.987371,0.652582,0.0,0.0
iMF,16,50,116,8,2,5.38745,6.309579,6.636166,0.0,True,6.578569,8,2,5.38745,6.309579,6.636166,0.0,True,6.578569,8,2,6.636166,6.636166,0.229036,1.996131,0.538736,0.0,0.0
iMF,16,50,117,8,2,6.824514,8.2014,6.335525,0.0,True,6.339437,8,2,6.824514,8.2014,6.335525,0.0,True,6.339437,8,2,6.335525,6.335525,0.25995,2.005484,0.611186,0.0,0.0
iMF,16,50,118,8,2,5.395125,6.337665,6.63456,0.0,True,6.62993,8,2,5.395125,6.337665,6.63456,0.0,True,6.62993,8,2,6.63456,6.63456,0.270234,1.999699,0.619074,0.0,0.0
iMF,16,50,119,8,2,5.810819,6.675629,6.547595,0.0,True,6.546619,8,2,5.810819,6.675629,6.547595,0.0,True,6.546619,8,2,6.547595,6.547595,0.201901,1.803274,0.54187,0.0,0.0
iMF,16,50,120,16,1,5.89878,6.809123,6.831233,0.299822,False,6.792656,8,2,5.888178,6.816505,6.531411,0.0,True,6.536966,8,2,6.531411,6.531411,0.299822,1.904785,0.566177,0.0,0.0
iMF,16,50,121,16,1,6.221749,7.669587,6.763667,0.305121,False,6.705316,16,1,6.221749,7.669587,6.763667,0.305121,False,6.705316,8,2,6.458546,6.458546,0.305121,2.019723,0.638696,0.0,0.0
iMF,16,50,122,8,2,6.062186,7.180739,6.495008,0.0,True,6.459407,8,2,6.062186,7.180739,6.495008,0.0,True,6.459407,8,2,6.495008,6.495008,0.284384,2.089863,0.576425,0.0,0.0
iMF,16,50,123,8,2,7.209979,8.522041,6.254884,0.0,True,6.22347,8,2,7.209979,8.522041,6.254884,0.0,True,6.22347,8,2,6.254884,6.254884,0.256665,2.031702,0.595848,0.0,0.0
iMF,16,50,124,8,2,6.375151,7.613509,6.429534,0.0,True,6.402955,8,2,6.375151,7.613509,6.429534,0.0,True,6.402955,8,2,6.429534,6.429534,0.258468,1.969828,0.638132,0.0,0.0
iMF,16,50,125,8,2,7.949777,9.314659,6.100114,0.0,True,6.121292,8,2,7.949777,9.314659,6.100114,0.0,True,6.121292,8,2,6.100114,6.100114,0.209479,1.873602,0.550953,0.0,0.0
iMF,16,50,126,8,2,5.99676,6.964031,6.508695,0.0,True,6.511437,8,2,5.99676,6.964031,6.508695,0.0,True,6.511437,8,2,6.508695,6.508695,0.207076,1.973316,0.623531,0.0,0.0
iMF,16,50,127,8,2,7.063179,8.34758,6.285595,0.0,True,6.222526,8,2,7.063179,8.34758,6.285595,0.0,True,6.222526,8,2,6.285595,6.285595,0.279661,2.011329,0.571286,0.0,0.0
iMF,16,50,128,16,1,7.175343,8.527934,6.56417,0.293997,False,6.519285,8,2,7.136895,8.557726,6.270173,0.0,True,6.268513,8,2,6.270173,6.270173,0.293997,2.038065,0.625258,0.0,0.0
iMF,16,50,129,8,2,5.222243,5.905366,6.670728,0.0,True,6.650753,8,2,5.222243,5.905366,6.670728,0.0,True,6.650753,8,2,6.670728,6.670728,0.235932,2.058712,0.649645,0.0,0.0
iMF,16,50,130,8,2,6.62355,7.790447,6.377568,0.0,True,6.345943,8,2,6.62355,7.790447,6.377568,0.0,True,6.345943,8,2,6.377568,6.377568,0.198745,1.87562,0.616326,0.0,0.0
iMF,16,50,131,16,1,7.272227,8.535727,6.543901,0.317891,False,6.499986,16,1,7.272227,8.535727,6.543901,0.317891,False,6.499986,8,2,6.226011,6.226011,0.317891,2.059554,0.67112,0.0,0.0
iMF,16,50,132,8,2,6.936318,8.381531,6.312135,0.0,True,6.322153,8,2,6.936318,8.381531,6.312135,0.0,True,6.322153,8,2,6.312135,6.312135,0.214984,2.017953,0.605886,0.0,0.0
iMF,16,50,133,8,2,8.192334,9.639108,6.04937,0.0,True,6.068233,8,2,8.192334,9.639108,6.04937,0.0,True,6.068233,8,2,6.04937,6.04937,0.203135,1.895511,0.538028,0.0,0.0
iMF,16,50,134,8,2,7.288852,8.437128,6.238383,0.0,True,6.185456,8,2,7.288852,8.437128,6.238383,0.0,True,6.185456,8,2,6.238383,6.238383,0.204458,1.943753,0.603829,0.0,0.0
iMF,16,50,135,8,2,6.131943,7.451935,6.480414,0.0,True,6.514302,8,2,6.131943,7.451935,6.480414,0.0,True,6.514302,8,2,6.480414,6.480414,0.250993,1.951274,0.529825,0.0,0.0
iMF,16,50,136,8,2,6.825262,7.803659,6.335368,0.0,True,6.334141,8,2,6.825262,7.803659,6.335368,0.0,True,6.334141,8,2,6.335368,6.335368,0.223397,2.015711,0.622232,0.0,0.0
iMF,16,50,137,8,2,5.926221,6.689338,6.523452,0.0,True,6.515235,8,2,5.926221,6.689338,6.523452,0.0,True,6.515235,8,2,6.523452,6.523452,0.16418,1.947954,0.588377,0.0,0.0
iMF,16,50,138,8,2,6.972094,8.350507,6.304651,0.0,True,6.271552,8,2,6.972094,8.350507,6.304651,0.0,True,6.271552,8,2,6.304651,6.304651,0.264535,1.914154,0.625591,0.0,0.0
iMF,16,50,139,8,2,6.016408,6.925595,6.504585,0.0,True,6.517053,8,2,6.016408,6.925595,6.504585,0.0,True,6.517053,8,2,6.504585,6.504585,0.255483,2.015952,0.613044,0.0,0.0
iMF,16,50,140,8,2,5.828878,6.827234,6.543817,0.0,True,6.510867,8,2,5.828878,6.827234,6.543817,0.0,True,6.510867,8,2,6.543817,6.543817,0.285954,1.954978,0.569192,0.0,0.0
iMF,16,50,141,8,2,6.962526,8.384434,6.306652,0.0,True,6.273486,8,2,6.962526,8.384434,6.306652,0.0,True,6.273486,8,2,6.306652,6.306652,0.249482,2.003762,0.661752,0.0,0.0
iMF,16,50,142,8,2,6.800771,8.297374,6.340492,0.0,True,6.336775,8,2,6.800771,8.297374,6.340492,0.0,True,6.336775,8,2,6.340492,6.340492,0.260139,2.160147,0.613628,0.0,0.0
iMF,16,50,143,8,2,4.978387,5.876899,6.721744,0.0,True,6.743629,8,2,4.978387,5.876899,6.721744,0.0,True,6.743629,8,2,6.721744,6.721744,0.170717,1.912697,0.497744,0.0,0.0
iMF,16,50,144,8,2,5.908436,7.096947,6.527173,0.0,True,6.514266,8,2,5.908436,7.096947,6.527173,0.0,True,6.514266,8,2,6.527173,6.527173,0.273686,2.065267,0.581353,0.0,0.0
iMF,16,50,145,8,2,7.224043,8.600841,6.251942,0.0,True,6.271589,8,2,7.224043,8.600841,6.251942,0.0,True,6.271589,8,2,6.251942,6.251942,0.215093,1.953687,0.633736,0.0,0.0
iMF,16,50,146,8,2,6.026342,7.240894,6.502507,0.0,True,6.468111,8,2,6.026342,7.240894,6.502507,0.0,True,6.468111,8,2,6.502507,6.502507,0.257181,1.94893,0.536612,0.0,0.0
iMF,16,50,147,8,2,6.614003,7.73359,6.379565,0.0,True,6.373924,8,2,6.614003,7.73359,6.379565,0.0,True,6.373924,8,2,6.379565,6.379565,0.267739,1.862696,0.575874,0.0,0.0
iMF,16,50,148,8,2,6.148794,7.150918,6.476889,0.0,True,6.479422,8,2,6.148794,7.150918,6.476889,0.0,True,6.479422,8,2,6.476889,6.476889,0.179137,1.959179,0.559591,0.0,0.0
iMF,16,50,149,8,2,6.250085,7.262569,6.455698,0.0,True,6.481064,8,2,6.250085,7.262569,6.455698,0.0,True,6.481064,8,2,6.455698,6.455698,0.201,1.916529,0.595486,0.0,0.0
iMF,16,50,150,8,2,7.059455,8.516395,6.286374,0.0,True,6.266915,8,2,7.059455,8.516395,6.286374,0.0,True,6.266915,8,2,6.286374,6.286374,0.268836,2.00258,0.583627,0.0,0.0
iMF,16,50,151,8,2,7.046546,8.363467,6.289075,0.0,True,6.244579,8,2,7.046546,8.363467,6.289075,0.0,True,6.244579,8,2,6.289075,6.289075,0.276272,2.007429,0.594861,0.0,0.0
iMF,16,50,152,8,2,7.665341,8.766389,6.15962,0.0,True,6.158641,8,2,7.665341,8.766389,6.15962,0.0,True,6.158641,8,2,6.15962,6.15962,0.262629,1.933035,0.615478,0.0,0.0
iMF,16,50,153,8,2,6.025622,6.934158,6.502657,0.0,True,6.454952,8,2,6.025622,6.934158,6.502657,0.0,True,6.454952,8,2,6.502657,6.502657,0.270703,2.088106,0.644505,0.0,0.0
iMF,16,50,154,8,2,7.749762,9.574658,6.141959,0.0,True,6.094118,8,2,7.749762,9.574658,6.141959,0.0,True,6.094118,8,2,6.141959,6.141959,0.252686,1.907263,0.518578,0.0,0.0
iMF,16,50,155,16,1,5.86546,7.005195,6.838204,0.31454,False,6.769009,16,1,5.86546,7.005195,6.838204,0.31454,False,6.769009,8,2,6.523664,6.523664,0.31454,2.096176,0.653416,0.0,0.0
iMF,16,50,156,8,2,5.325601,6.535629,6.649105,0.0,True,6.643517,8,2,5.325601,6.535629,6.649105,0.0,True,6.643517,8,2,6.649105,6.649105,0.240569,1.961417,0.662489,0.0,0.0
iMF,16,50,157,8,2,4.956746,5.651373,6.726271,0.0,True,6.729796,8,2,4.956746,5.651373,6.726271,0.0,True,6.729796,8,2,6.726271,6.726271,0.238379,1.89472,0.612992,0.0,0.0
iMF,16,50,158,8,2,5.364169,6.524881,6.641036,0.0,True,6.641611,8,2,5.364169,6.524881,6.641036,0.0,True,6.641611,8,2,6.641036,6.641036,0.238268,2.09752,0.600925,0.0,0.0
iMF,16,50,159,16,1,5.209584,6.107678,6.975417,0.314541,False,6.954195,16,1,5.209584,6.107678,6.975417,0.314541,False,6.954195,8,2,6.660876,6.660876,0.314541,1.959788,0.657572,0.0,0.0
iMF,16,50,160,8,2,7.382466,8.85772,6.218799,0.0,True,6.236655,8,2,7.382466,8.85772,6.218799,0.0,True,6.236655,8,2,6.218799,6.218799,0.260336,2.171789,0.659413,0.0,0.0
iMF,16,50,161,8,2,6.596074,7.605316,6.383316,0.0,True,6.361034,8,2,6.596074,7.605316,6.383316,0.0,True,6.361034,8,2,6.383316,6.383316,0.229131,1.945266,0.557211,0.0,0.0
iMF,16,50,162,8,2,5.327133,6.449183,6.648785,0.0,True,6.62989,8,2,5.327133,6.449183,6.648785,0.0,True,6.62989,8,2,6.648785,6.648785,0.247843,1.951548,0.555382,0.0,0.0
iMF,16,50,163,8,2,6.530358,7.765177,6.397064,0.0,True,6.405834,8,2,6.530358,7.765177,6.397064,0.0,True,6.405834,8,2,6.397064,6.397064,0.230394,1.948885,0.597241,0.0,0.0
iMF,16,50,164,8,2,5.118843,6.182027,6.69236,0.0,True,6.669217,8,2,5.118843,6.182027,6.69236,0.0,True,6.669217,8,2,6.69236,6.69236,0.235759,1.893613,0.581233,0.0,0.0
iMF,16,50,165,8,2,5.788775,6.925975,6.552207,0.0,True,6.551021,8,2,5.788775,6.925975,6.552207,0.0,True,6.551021,8,2,6.552207,6.552207,0.235967,1.986954,0.533068,0.0,0.0
iMF,16,50,166,8,2,6.082673,7.0351,6.490722,0.0,True,6.478517,8,2,6.082673,7.0351,6.490722,0.0,True,6.478517,8,2,6.490722,6.490722,0.223666,1.92434,0.595844,0.0,0.0
iMF,16,50,167,8,2,6.957925,8.115486,6.307615,0.0,True,6.323666,8,2,6.957925,8.115486,6.307615,0.0,True,6.323666,8,2,6.307615,6.307615,0.238727,2.073619,0.595135,0.0,0.0
iMF,16,50,168,16,1,5.302214,6.098511,6.956038,0.322602,False,6.913969,16,1,5.302214,6.098511,6.956038,0.322602,False,6.913969,8,2,6.633436,6.633436,0.322602,1.845673,0.537212,0.0,0.0
iMF,16,50,169,8,2,7.152317,8.570514,6.266947,0.0,True,6.289673,8,2,7.152317,8.570514,6.266947,0.0,True,6.289673,8,2,6.266947,6.266947,0.254735,2.005851,0.60498,0.0,0.0
iMF,16,50,170,8,2,7.308262,8.688076,6.234322,0.0,True,6.21524,8,2,7.308262,8.688076,6.234322,0.0,True,6.21524,8,2,6.234322,6.234322,0.235663,2.037376,0.572939,0.0,0.0
iMF,16,50,171,8,2,6.727407,8.220084,6.35584,0.0,True,6.358985,8,2,6.727407,8.220084,6.35584,0.0,True,6.358985,8,2,6.35584,6.35584,0.181116,1.996035,0.595511,0.0,0.0
iMF,16,50,172,8,2,7.166336,8.617699,6.264014,0.0,True,6.277989,8,2,7.166336,8.617699,6.264014,0.0,True,6.277989,8,2,6.264014,6.264014,0.254367,2.104821,0.584605,0.0,0.0
iMF,16,50,173,8,2,7.217886,8.828187,6.25323,0.0,True,6.263565,8,2,7.217886,8.828187,6.25323,0.0,True,6.263565,8,2,6.25323,6.25323,0.237649,2.018213,0.533952,0.0,0.0
iMF,16,50,174,8,2,5.887423,7.164738,6.531569,0.0,True,6.539583,8,2,5.887423,7.164738,6.531569,0.0,True,6.539583,8,2,6.531569,6.531569,0.244267,1.994346,0.60084,0.0,0.0
iMF,16,50,175,8,2,5.570689,6.720976,6.597832,0.0,True,6.589577,8,2,5.570689,6.720976,6.597832,0.0,True,6.589577,8,2,6.597832,6.597832,0.282531,1.947193,0.59917,0.0,0.0
iMF,16,50,176,8,2,6.252939,7.49458,6.455101,0.0,True,6.430388,8,2,6.252939,7.49458,6.455101,0.0,True,6.430388,8,2,6.455101,6.455101,0.221039,2.008198,0.565529,0.0,0.0
iMF,16,50,177,8,2,5.988048,6.964365,6.510518,0.0,True,6.505352,8,2,5.988048,6.964365,6.510518,0.0,True,6.505352,8,2,6.510518,6.510518,0.202236,1.873741,0.578043,0.0,0.0
iMF,16,50,178,8,2,7.038206,8.131112,6.29082,0.0,True,6.329111,8,2,7.038206,8.131112,6.29082,0.0,True,6.329111,8,2,6.29082,6.29082,0.279484,1.911074,0.540035,0.0,0.0
iMF,16,50,179,8,2,6.652709,7.845953,6.371467,0.0,True,6.374322,8,2,6.652709,7.845953,6.371467,0.0,True,6.374322,8,2,6.371467,6.371467,0.27513,1.946713,0.584306,0.0,0.0
iMF,16,50,180,8,2,4.766531,5.528757,6.766065,0.0,True,6.741086,8,2,4.766531,5.528757,6.766065,0.0,True,6.741086,8,2,6.766065,6.766065,0.280287,2.065797,0.691873,0.0,0.0
iMF,16,50,181,8,2,4.92392,5.566334,6.733139,0.0,True,6.710092,8,2,4.92392,5.566334,6.733139,0.0,True,6.710092,8,2,6.733139,6.733139,0.202394,1.933731,0.571017,0.0,0.0
iMF,16,50,182,8,2,8.428269,9.861412,6.000011,0.0,True,6.032273,8,2,8.428269,9.861412,6.000011,0.0,True,6.032273,8,2,6.000011,6.000011,0.21036,2.052533,0.668669,0.0,0.0
iMF,16,50,183,8,2,6.416005,7.466695,6.420987,0.0,True,6.375585,8,2,6.416005,7.466695,6.420987,0.0,True,6.375585,8,2,6.420987,6.420987,0.256179,1.970716,0.599867,0.0,0.0
iMF,16,50,184,8,2,6.970926,8.467262,6.304895,0.0,True,6.288863,8,2,6.970926,8.467262,6.304895,0.0,True,6.288863,8,2,6.304895,6.304895,0.218969,2.053607,0.634892,0.0,0.0
iMF,16,50,185,16,1,7.56802,9.126521,6.48202,0.304964,False,6.409218,16,1,7.56802,9.126521,6.48202,0.304964,False,6.409218,8,2,6.177055,6.177055,0.304964,1.922929,0.570131,0.0,0.0
iMF,16,50,186,8,2,5.99314,7.091062,6.509453,0.0,True,6.520818,8,2,5.99314,7.091062,6.509453,0.0,True,6.520818,8,2,6.509453,6.509453,0.276851,1.98425,0.61795,0.0,0.0
iMF,16,50,187,8,2,5.598271,6.793974,6.592061,0.0,True,6.639126,8,2,5.598271,6.793974,6.592061,0.0,True,6.639126,8,2,6.592061,6.592061,0.2383,2.0164,0.56124,0.0,0.0
iMF,16,50,188,8,2,5.963659,7.274575,6.51562,0.0,True,6.511101,8,2,5.963659,7.274575,6.51562,0.0,True,6.511101,8,2,6.51562,6.51562,0.246433,1.951885,0.653687,0.0,0.0
iMF,16,50,189,8,2,6.665252,7.84354,6.368843,0.0,True,6.393744,8,2,6.665252,7.84354,6.368843,0.0,True,6.393744,8,2,6.368843,6.368843,0.246874,1.941916,0.57674,0.0,0.0
iMF,16,50,190,8,2,5.080917,5.876858,6.700294,0.0,True,6.657435,8,2,5.080917,5.876858,6.700294,0.0,True,6.657435,8,2,6.700294,6.700294,0.288101,1.966743,0.61001,0.0,0.0
iMF,16,50,191,8,2,5.238699,6.471022,6.667285,0.0,True,6.639774,8,2,5.238699,6.471022,6.667285,0.0,True,6.639774,8,2,6.667285,6.667285,0.261636,1.828528,0.675549,0.0,0.0
iMF,16,50,192,8,2,4.549731,5.22964,6.811421,0.0,True,6.804255,8,2,4.549731,5.22964,6.811421,0.0,True,6.804255,8,2,6.811421,6.811421,0.27363,1.9507,0.669404,0.0,0.0
iMF,16,50,193,8,2,5.465041,6.38348,6.619934,0.0,True,6.602459,8,2,5.465041,6.38348,6.619934,0.0,True,6.602459,8,2,6.619934,6.619934,0.251041,1.924961,0.617744,0.0,0.0
iMF,16,50,194,8,2,6.946705,8.273282,6.309962,0.0,True,6.311389,8,2,6.946705,8.273282,6.309962,0.0,True,6.311389,8,2,6.309962,6.309962,0.204635,1.91492,0.591548,0.0,0.0
iMF,16,50,195,8,2,6.94577,8.307863,6.310158,0.0,True,6.317395,8,2,6.94577,8.307863,6.310158,0.0,True,6.317395,8,2,6.310158,6.310158,0.295801,1.994595,0.643565,0.0,0.0
iMF,16,50,196,8,2,7.002179,8.094925,6.298357,0.0,True,6.276684,8,2,7.002179,8.094925,6.298357,0.0,True,6.276684,8,2,6.298357,6.298357,0.226314,2.014522,0.632184,0.0,0.0
iMF,16,50,197,8,2,6.119446,7.11943,6.483029,0.0,True,6.47999,8,2,6.119446,7.11943,6.483029,0.0,True,6.47999,8,2,6.483029,6.483029,0.250711,2.090449,0.565415,0.0,0.0
iMF,16,50,198,8,2,6.204145,7.158051,6.465309,0.0,True,6.468071,8,2,6.204145,7.158051,6.465309,0.0,True,6.468071,8,2,6.465309,6.465309,0.247992,1.880189,0.550645,0.0,0.0
iMF,16,50,199,8,2,6.568889,7.676083,6.389003,0.0,True,6.382897,8,2,6.568889,7.676083,6.389003,0.0,True,6.382897,8,2,6.389003,6.389003,0.236981,2.03354,0.633794,0.0,0.0
iMF,16,100,0,8,2,6.635541,7.502121,6.306149,0.0,True,6.267232,8,2,6.635541,7.502121,6.306149,0.0,True,6.267232,8,2,6.306149,6.306149,0.223962,2.008679,0.554976,0.0,0.0
iMF,16,100,1,8,2,6.229697,6.982534,6.520881,0.0,True,6.520631,8,2,6.229697,6.982534,6.520881,0.0,True,6.520631,8,2,6.520881,6.520881,0.225437,1.922145,0.646335,0.0,0.0
iMF,16,100,2,8,2,6.412013,7.354123,6.424417,0.0,True,6.453569,8,2,6.412013,7.354123,6.424417,0.0,True,6.453569,8,2,6.424417,6.424417,0.198487,2.100961,0.677568,0.0,0.0
iMF,16,100,3,8,2,6.262546,7.052838,6.5035,0.0,True,6.462696,8,2,6.262546,7.052838,6.5035,0.0,True,6.462696,8,2,6.5035,6.5035,0.266997,1.98177,0.560551,0.0,0.0
iMF,16,100,4,8,2,6.449857,7.292294,6.404394,0.0,True,6.359056,8,2,6.449857,7.292294,6.404394,0.0,True,6.359056,8,2,6.404394,6.404394,0.253995,1.899773,0.512459,0.0,0.0
iMF,16,100,5,8,2,6.387926,7.262928,6.437162,0.0,True,6.378124,8,2,6.387926,7.262928,6.437162,0.0,True,6.378124,8,2,6.437162,6.437162,0.148696,1.888879,0.514927,0.0,0.0
iMF,16,100,6,8,2,6.28042,7.02955,6.494043,0.0,True,6.479967,8,2,6.28042,7.02955,6.494043,0.0,True,6.479967,8,2,6.494043,6.494043,0.331107,2.073466,0.569308,0.0,0.0
iMF,16,100,7,8,2,6.544723,7.375839,6.354201,0.0,True,6.358394,8,2,6.544723,7.375839,6.354201,0.0,True,6.358394,8,2,6.354201,6.354201,0.164641,2.041926,0.602192,0.0,0.0
iMF,16,100,8,8,2,6.185964,7.126432,6.54402,0.0,True,6.562921,8,2,6.185964,7.126432,6.54402,0.0,True,6.562921,8,2,6.54402,6.54402,0.181092,2.032569,0.475468,0.0,0.0
iMF,16,100,9,8,2,6.178012,6.918496,6.548227,0.0,True,6.536458,8,2,6.178012,6.918496,6.548227,0.0,True,6.536458,8,2,6.548227,6.548227,0.333825,2.053901,0.735195,0.0,0.0
iMF,16,100,10,8,2,5.322096,5.994469,7.001093,0.0,True,6.946879,8,2,5.322096,5.994469,7.001093,0.0,True,6.946879,8,2,7.001093,7.001093,0.281849,2.029104,0.596554,0.0,0.0
iMF,16,100,11,8,2,6.616828,7.576601,6.316049,0.0,True,6.310664,8,2,6.616828,7.576601,6.316049,0.0,True,6.310664,8,2,6.316049,6.316049,0.140271,1.721364,0.490038,0.0,0.0
